nombre,precio,descuento,imagen,link
Computador Portátil Asus Intel Core I3 Mem Ram 8gb Ssd 256gb,1.499.000,1.499.000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-844291249-computador-portatil-asus-intel-core-i3-mem-ram-8gb-ssd-256gb-_JM#position=33&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Torre Cpu Gamer Core I5 10400 Gpu 2g Hdmi 1tb 16gb Led 22 Pc,2.849.900,2.849.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-616828627-torre-cpu-gamer-core-i5-10400-gpu-2g-hdmi-1tb-16gb-led-22-pc-_JM#position=34&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Computador Portatil Hp Pavilion 15-eh0008la Ryzen 5 8gb 256g,1.799.900,1.799.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-1301660025-computador-portatil-hp-pavilion-15-eh0008la-ryzen-5-8gb-256g-_JM#position=35&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Pc Todo En Uno Intel Celeron J4025 8g Ram 256g Ssd 21.5 Fhd,1.329.900,1.329.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-1297052871-pc-todo-en-uno-intel-celeron-j4025-8g-ram-256g-ssd-215-fhd-_JM#position=36&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Pc Gamer Ryzen 5 5600g Ddr4 16gb Geforce Gtx 1660 6gb 500gb,3.229.500,3.229.500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-1093587886-pc-gamer-ryzen-5-5600g-ddr4-16gb-geforce-gtx-1660-6gb-500gb-_JM#position=37&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Portátil Computador Dell Intel Core I3 Ssd 512 Ram 12gb,1.779.900,1.779.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-904198635-portatil-computador-dell-intel-core-i3-ssd-512-ram-12gb-_JM#position=38&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Disco sólido SSD interno Crucial CT240BX500SSD1 240GB negro,90.000,90.000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.mercadolibre.com.co/disco-solido-ssd-interno-crucial-ct240bx500ssd1-240gb-negro/p/MCO18102729?pdp_filters=category:MCO1648#searchVariation=MCO18102729&position=5&search_layout=stack&type=product&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Pc Torre Gamer Core I7 3770 8gb Ram Tarjeta Video R5 340 2gb,1.299.000,1.299.000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-845591032-pc-torre-gamer-core-i7-3770-8gb-ram-tarjeta-video-r5-340-2gb-_JM#position=39&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Portátil Computador Dell Intel Core I3 Hdd 1tb Ram 8gb,1.589.900,1.589.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-903359049-portatil-computador-dell-intel-core-i3-hdd-1tb-ram-8gb-_JM#position=40&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Todo En Uno Hp Ryzen 3 3250u 12gb 512gb 22 Fhd Dd0546la Aio,2.299.000,2.299.000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-1577654724-todo-en-uno-hp-ryzen-3-3250u-12gb-512gb-22-fhd-dd0546la-aio-_JM#position=41&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Portátil Computador Dell Intel Core I3 Ssd 512gb Ram 16gb,1.869.900,1.869.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-904139405-portatil-computador-dell-intel-core-i3-ssd-512gb-ram-16gb-_JM#position=42&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Pc Gamer Rgb Ryzen 5 5600g + 16gb +ssd 500 + Monitor 22 @pd,2.549.000,2.549.000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-875977147-pc-gamer-rgb-ryzen-5-5600g-16gb-ssd-500-monitor-22-pd-_JM#position=43&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Disco duro externo Toshiba Canvio Basics HDTB420XK3AA 2TB negro,281.274,281.274,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.mercadolibre.com.co/disco-duro-externo-toshiba-canvio-basics-hdtb420xk3aa-2tb-negro/p/MCO9282789?pdp_filters=category:MCO1648#searchVariation=MCO9282789&position=6&search_layout=stack&type=product&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Computador Portatil Lenovo Intel Core I3 Hdd 1tb Ram 12gb,1.799.900,1.799.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-917242778-computador-portatil-lenovo-intel-core-i3-hdd-1tb-ram-12gb-_JM#position=44&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Torre Cpu Gamer Ryzen 7 5700g Vega 8 1tb 32gb Led 22 Pc,4.099.900,4.099.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-998603574-torre-cpu-gamer-ryzen-7-5700g-vega-8-1tb-32gb-led-22-pc-_JM#position=45&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Portátil Computador Hp Intel Core I5 Ram 16gb 512gb Ssd Dark,1.989.000,1.989.000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-1616866482-portatil-computador-hp-intel-core-i5-ram-16gb-512gb-ssd-dark-_JM#position=46&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
"Torre Pc Gamer Ryzen 5 5600g, 16gb Ram, Ssd 500gb",1.949.900,1.949.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-888054281-torre-pc-gamer-ryzen-5-5600g-16gb-ram-ssd-500gb-_JM#position=47&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Todo En Uno Lenovo Amd Ryzen 7 5700u Ssd 512gb + Ram 16gb,3.999.900,3.999.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-1274375425-todo-en-uno-lenovo-amd-ryzen-7-5700u-ssd-512gb-ram-16gb-_JM#position=48&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Computador Portatil Acer Amd Ryzen 5 3500u Ssd 1tb Ram 16gb,2.679.900,2.679.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-922406339-computador-portatil-acer-amd-ryzen-5-3500u-ssd-1tb-ram-16gb-_JM#position=49&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Poweredge T150 - Tower Server/ Intel Xeon E-2336g/16gb/2tb,8.665.500,8.665.500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-1294185577-poweredge-t150-tower-server-intel-xeon-e-2336g16gb2tb-_JM#position=50&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
"Monitor gamer Samsung S19A330 LCD 19"" negro 100V/240V",282.048,282.048,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://www.mercadolibre.com.co/monitor-gamer-samsung-s19a330-lcd-19-negro-100v240v/p/MCO18442095?pdp_filters=category:MCO1648#searchVariation=MCO18442095&position=7&search_layout=stack&type=product&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Computador Gamer Asus Tuf Core I5 Ram 12gb Disco 512gb Gtx,3.549.900,3.549.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-1298352469-computador-gamer-asus-tuf-core-i5-ram-12gb-disco-512gb-gtx-_JM#position=51&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Cpu Torre Pc Intel Core I5 10400 Ssd 240gb Ram 16gb,2.069.900,2.069.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-810717282-cpu-torre-pc-intel-core-i5-10400-ssd-240gb-ram-16gb-_JM#position=52&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Todo En Uno Aio Lenovo Ideacentre Amd Ryzen 3 12gb 1tb+500gb,2.480.000,2.480.000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-1231610117-todo-en-uno-aio-lenovo-ideacentre-amd-ryzen-3-12gb-1tb500gb-_JM#position=53&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Computador Portatil Lenovo Athlon 12gb Ram 1tera 256ssd,1.429.900,1.429.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-659277675-computador-portatil-lenovo-athlon-12gb-ram-1tera-256ssd-_JM#position=54&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
"Torre Pc Gamer Ryzen 5 5600g, 16gb Ram, Disco Ssd 500 Gb",2.149.900,2.149.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-867303680-torre-pc-gamer-ryzen-5-5600g-16gb-ram-disco-ssd-500-gb-_JM#position=55&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Portátil Computador Dell Intel Core I3 Ssd 256gb Ram 12gb,1.599.900,1.599.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-904172638-portatil-computador-dell-intel-core-i3-ssd-256gb-ram-12gb-_JM#position=56&search_layout=stack&type=item&tracking_id=767ee24a-7bec-4112-a95a-2a9427c83f1f
Memoria RAM color verde 16GB 1 Samsung M471A2K43DB1-CWE,170.000,170.000,https://http2.mlstatic.com/D_NQ_NP_732530-MLA46008712922_052021-V.webp,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=VEGI9D4DzKtv9rFx8TF6DcmrPEII8oaIvee%2BIEt5Tee5e0IVZ7o6xbZVddYg6%2FNFP84hN16kBUMOttTuaEyQ2kHivoaaQKkfGJJ1DuBUVJOsJRIlSJZrv3lJhEnuZvJjKlRJdK7%2Fv4Yakwd1lZInng7jq3uxvwXcll0eX1o%2Ftm6%2F10bV%2Bv56HR%2Fbc3u%2BBEbpaEyVXyWdrs06IU406pHquPkg%2FMYnXnEoH2T8inygjXQsWkfNz0zdfmDZVrLDuXPyK%2BJJRJHr%2FJWYELZZ%2FDetmFkZ02aqyVoqL8Sjtjz%2FlyfAMyHW0uC%2FTxEyOZCEhGBKebpc2TYun4P%2FFt4QiB3C3VVnyuPKr1ECB7xGsLDBMG2J8bhRrywyl8Z9nTvNgjk%2Bu2cqqV1cg00hcGmc%2B8zXm1aYLXl%2FjgsXmDMiwaZscg8UxeN9HsC9w5i8YBTj%2BjVpEomJDSBuA6BbpEgZ5T6jCzC82dwFS8%2FfUKSRNeqtNKj756M4xXmr1%2FbmDXlrXhrDVF0pGfk1NS8Kr9AXMcbe%2BVJhg4hrJsKiGWnd5UQmV3CdFxNWfx%2FGAhqZMcQ2j6xbTOJ6Wl39DZxBIx6pRYTfavs7dPJWLfUosAIB%2FAwfJCyp6eBVw29BWNAdxSh0TEPFNxrkFO1TpfZ47kRMag9sOSzSBdyMt9JtaXPnWG36TjT%2Be97Gzv8ypQ7tZWPufbTjdEgvqskVKbG16sUZomqUgKfKWba4psJhC2CAFIeECNYXIn28QVZgrPwEXsVYd3%2Fzx8Pixr7bL6vQLdNhHeKhJmVShWlTIfBt8nOvQnWmrqTrtSic54trUg%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Fbuybox-threshold%2B24613%2Cmclics%2Flax-top-domain%2B23443&rb=x
Pad Mouse Gamer Extra Largo Diferentes Motivos @gs,19.800,19.800,https://http2.mlstatic.com/D_NQ_NP_637447-MCO51561797844_092022-V.webp,https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=ozJA6tYwgyd0FiJUqoGLdaugSAlKF%2FW8PNxfzAvI3OCCSG5BJ4Mu9SYIraF6GFwcW9Jk0NMlFcgxNW%2F5PPnLmpWEE2%2B6F6W7yDXzJOCJzT%2F51t%2BGoAST%2FnWp5Bk%2FbfmYbZrGxFIvaQea5lL96MGxJFuK7ECqNXl5vHtO8YrEECCa04V8PNNednVridKxvF2dwAHYcQO%2FUi5ErjJc5C5qtQVnRCnoHiFdUjIH8P2skAYWO1Ce%2FwIGFpta6zJ9FrXaLyIg4F6zPjhC3aTonxLNpos5rP6kYbLUMM1nQDuo5Fb3BoQa2io6Xm7UB3%2BPlkbF2uIVZ74DwIfX6MYCe9fyrMlr%2FUiK7drLCIFI6MAdtJQtlFxCKUcP7DnsJYpMGSBdRkYUg5scGmdVZSsLAP4%2BS7tEW0vUGrxNDUd%2BRT6c7NTvouyXD3Z0JBGY%2BELBKtHVoLobQr9F4TPeL0sthCQ9K5GkduUSlDz%2Fn5KnbMe5dV6H5aIcQAYwt4DngB%2BfPt8yYuT4E6JT2pVfDiZhkpv37mPpcQ0is0POJkMABWzCMGjCMEV4WKismQ1ewAega38nKoQZ3nc%2BfJxyyKtqWr5%2FAlFN6vUpuuprzPbr4n3ueWCgcf0FQXGtmFLy8Qy8MYBpu8LZdz0YbLVDNuGISV6nHB7Pm5JEPg7r7NXhEEtAxtAgHbdG80tDrmJIfJ5kdoLLfL6b8BsViJUH&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Fbuybox-threshold%2B24613%2Cmclics%2Flax-top-domain%2B23443&rb=x
Disco sólido SSD interno Crucial CT1000BX500SSD1 1TB,222.858,222.858,https://http2.mlstatic.com/D_NQ_NP_852948-MLA45260511869_032021-V.webp,https://www.mercadolibre.com.co/disco-solido-ssd-interno-crucial-ct1000bx500ssd1-1tb/p/MCO15707176?pdp_filters=category:MCO1648#searchVariation=MCO15707176&position=3&search_layout=stack&type=product&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Mini Pc Hp Gamers Ryzen 5 Pro 8 Gb 256gb Nuevo De Exhibición,1.450.000,1.450.000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=qq2H9hgXWGrxerT7%2B1s76ckaRV831AVMA7XEndub3a5%2Ble2CqC%2F03KhrybehfFNekDvm0THcO35VkPaW6d%2FNmxOBFUxRpZBosrHsJI5oJwuCupfllg7HQZrOUQ1unSUOR7Wzk9Tc2NOxcQLmpdPKelDb3I%2F6N0rCRPdqMNzTZLGnm3RzvD3yTvuxfRLxaNHNVUyNYqb6yzMs91Q4jSDKIKushMh%2BgaOvmRuRgOk8S6eFbv8iDzSKTqUZsbCOJ5aTPpSljpuq0exq4L7FaQR77UQNqe9d0%2BvD79kzX8I2zYyHwOzTREMfmUNvmI78J4G6bbXnMJ8ZDpeAyFjqySJT3t1fzYQr2fYhUbQ32NKfhmNikxL6Q6vqbmU8qpYNteNSkltkp9oLyrhaVtpEMzQCglxrnt0SVLnULGPYr19tL11D8fsz8yiO8xkIiSAIr769d9oL%2BQz2MatBlMwm89LYq%2B38kX7QF1685Mg1uRNr%2BEVsY%2FFY8hND1cVeC5tuT9z1xjP1t91CjJ5dcjwYxwDkDcOqWLJKr8qHW1aMRJ%2F9JfJF9RClkeNkzzcBpm%2FU%2BfZzwEvdeKYsBTNlVP%2FNjw7p14yPIlouiFiUvTCi5CsSlkTiQiYQL5AY0XDHatSIdVGSzJfQRYKG9fy7JvHdvDZhJdUAc5ol1NZtAjqjezwl%2FSN0M7nFGT2Be1zY3klX0wiEUOH2Nouv01vyP2vOO9zPDHee%2F%2Ficow%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Fbuybox-threshold%2B24613%2Cmclics%2Flax-top-domain%2B23443&rb=x
Memoria Ram Ddr3 4gb 1333mhz Skyd,45.000,45.000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=ZxtqidilFaNv2vXX5K0Q31yaUjNanLZ6tsPqNvMm7lM8o6439EpFmUbvZwzRzd%2BJ5H3uCnX2cepyKe4Q7tQskTlu98A2hAXjKXxdemydaVrIokdMq6FCtaGzwVlXvM6nQi6zfnD3EtZDBipJFB8zB9qZZni2h4I68keN07Csa%2BbOxUbCdnhWVeCP1UrwjaJ52shSbwQApQPks7KXL6CQBc5%2Bz2i%2BW2refahmdoE93dxKZ%2F6yTBba1RAmNjxXi5WOCAm6bpmiDOX2H0f8zuu7%2BWm3OOF4%2Btk2lvzN5WoB%2B1y1YA5wI7Rj%2BIrVWSV9FpBz2Fs9%2F%2BKcaKIIfuMwmBCRdYep%2BVv5flp9Hqtf7rRV3I2yEyLABoiP5Xsk2%2F5Xl2fAY8%2Bhe%2FV9jyf6wQGEMM2N3KyAC5bEG6QSLL6Rqp7dID4eRrYeacAG49tgKe%2FL1oCTFzxZtukBVowPtTwra38A%2FqrjYgZYqvkWLKlwi9957FRrMfMj9e9DKrDYQI68g84AuEx30EgfN3iPIQPUqVK8KKu1cr5wrQmIakcPNJD1lZxaXpaG3TxNdKb%2Fhu2n4Pe7EPZ2LXrcXY78n4Dk%2FEMWjj5BUFuyT51CjKJHh9Fjz2DPmjSf75afbzjB6WtH8c9n%2BRLdIAW0uwYidTEkJ%2B46Yo8tC9ZIsvUT1hPf0TwFarPOsMwyMqrwf%2FZ82kL7zWlrShvHK2s8tUiDhP4CB%2FKnXziUAENihmwSxLD9ADP%2Fb%2FWhzy2NHmjzadsQVXMuyOGgoJEUwtinQsUK%2B6VeDfM28g%3D%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Fbuybox-threshold%2B24613%2Cmclics%2Flax-top-domain%2B23443&rb=x
Cpu Torre+monitor 17+4ram+hd500,519.999,519.999,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-914497842-cpu-torremonitor-174ramhd500-_JM#position=14&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Computador Portátil Asus Core I5 12gb Ram 256gb Ssd W10,2.469.900,2.469.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-618381428-computador-portatil-asus-core-i5-12gb-ram-256gb-ssd-w10-_JM#position=15&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Todo En Uno Hp Amd Ryzen 5 Ssd De 1000gb Ram 32gb Full Hd,2.770.000,2.770.000,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://articulo.mercadolibre.com.co/MCO-1311484679-todo-en-uno-hp-amd-ryzen-5-ssd-de-1000gb-ram-32gb-full-hd-_JM#position=16&search_layout=stack&type=item&tracking_id=3ae36292-89d8-451b-906c-0f435f972428
Memoria RAM XPower gamer color negro 16GB 2 Silicon Power SP016GXLZU320BDAJ5,241.900,241.900,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=G6tnBlZPf3ff3bml6Ye%2Br3JNgfGmQywHi5GQyZY9%2F9W%2FtXsN5LCTLr75ZtT1eOg7Z8MpRgqoPrg4ya1OcFM%2B4baKcmeVLiGkfElTKMw87opq3vpL8aSSyy35YueaF3cQ270%2BPijrEKoy%2FT17YIvPEGXCnKe%2BhYaGhAhxzJB%2FhlBiENhswAybcvcg9F%2BripW8oqf5%2FroNsdbIf6NQ7MF9XTcktTvAyVP1V2WBbcx8bagrNi%2BV5ZA8i5K%2Fx0915%2BkgN41GcBQkla3a66AUTmbb7SiQ8WgzJJUJpviKd5K2NJFdVJAfFRgNALY8QT7CRkbrs7ZvRoAsDpNTQQzLU6p%2Bbjc2odOm8RfUFyCGqoAtaEDht7LDEvq1YRf5JG70XDdTXmhO2zXps%2BGtUVa6EnCK2GtJEWdamv%2BAHGMFbWk4ks15ExfsQZ09Vk1xivD3c7cIzajFyvpaTXOEmv4aja0DWwwM2M5E8s7Z%2FXg9ux8o7KbmvkxKXBnDA1RzCVLYTIlvQ%2BDE22WubO%2BPnC%2FzGp%2FBWVn1ytuzghmzoTeQ1%2BQAMz3uOSX6VD5CTW3LQ9IbkEQn9LiLj6Kv3pJU40xjv2TkxBPv%2FUXurYIjAWOx8ZgbzSRRKw7PLwLfzIsDeCeN0%2B8VcUCGpTpaNwQqxgaJ5oXxP6FA7ePm6w6%2B4c8LnEGS0xm1osAIYDujUnEG%2BwtG2%2BApKXvDLHjulnAKWBEkU%2B%2BkysLi2unQLnWk%2Fa%2FuAEwbJU%2FJTmKIFyB%2FoPfIe2hnKUNGtjrPKJxV1%2F18dXoy%2B2n7BO30SiORo7ohda9ScRdOn0HWibKXnXRfNNyqVfsl3wh%2BPzyLlChEB5%2BrF5%2BQ&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Fbuybox-threshold%2B24613%2Cmclics%2Flax-top-domain%2B23443&rb=x
Mouse inalámbrico Logitech M170 negro,42.500,42.500,"data:image/gif;base64,R0lGODlhAQABAIAAAAAAAP///yH5BAEAAAAALAAAAAABAAEAAAIBRAA7",https://click1.mercadolibre.com.co/mclics/clicks/external/MCO/count?a=pyA50V2WJvR6sIgcE03YRt3JBNcQcxlOMXMABmcl0zG56cexhNgLSx2inmkWDemqHCRw7ZRaUyJ48sqRat9CmcuP2xZYApp44zETegIdcWuxtvUIB0E3MqsO48i1iiN%2BXgzyG4VGt6dy4OjCUWUqwUIdZVlWSztjhMgA9rXlK5L0SmkqU4lC5M%2FTlrK3iUQxNRxDwBdYowVB0dJuW8FHAB12Bj9uTIzeG748YEJb%2FgYNRpo2kkCTX9yxNDQNDmfOgpfhZuXfQDDNofRJWYEiXY2Ua8NCJi%2BQ7HEbEJb90W47vK2cTsEfLCq87IuNbFhKmeKNICGnLQg2v2moLtPWexha0mCYPGdbiTqjP70%2BQ5W65Idr1eVcdtzHpMoQDfDJxfJYfZnVoiKtSEEedt1ljgzgxEZsQO3lfQptcj5cZFzhFYEQM0bRs8vppCSpfJUcgD7O2uyxyl9DFEBDPFMKm9xK2KuHLGnEwXqDaCCgS741Bq5g3tpg20itPFZcNU%2Fi%2Fe%2F4mSnqLrI15a%2FKrOxztS5bAx2e1j7QQ0Yps1lA8J17HIwQ9AaqWTmg4glpmFk4UlxyeV5owyzQoWiqVS93un1EWXIoWey2Pk9lzGDLNx84P4RBgHQ%2FIzeujxL02kPKVUCOQfO3JmT2kQlGV38YCu%2FyiIpQ5KCabO761B6Q0ElH9sZ71cTATyNCxwwP1pDiqu9Shvydudv%2BV1FoxgYw21J18cStX9DmjTKrx9FQH%2BhrGVC1V9P6AKmom64WrEEKkR2K6zgN4XvS8QTNl0YBizrSLKQ%3D&e=mclics%2Fpseudo-search-pads-buybox%2B7708%2Cmclics%2Fbuybox-layout%2B25349%2Cmclics%2Fsearch-list-ad-algorithm%2B16026%2Cmclics%2Fshow-pads-search-list%2B5146%2Cmclics%2Fshow-pads-global%2B5176%2Cmclics%2Fpads-score-mla%2B17263%2Cmclics%2Fbuybox-threshold%2B24613%2Cmclics%2Flax-top-domain%2B23443&rb=x
